,FM_1,FM_2,FM_3,FM_4,FM_5,FM_6,FM_7,FM_8,FM_9,FM_10,FM_11,FM_12,FM_13,FM_14,FM_15,FM_16,FM_17,FM_18,FM_19,FM_20,FM_21,FM_22,FM_23,FM_24,FM_25,FM_26,FM_27,FM_28,FM_29,FM_30,FM_31,FM_32,FM_33,FM_34,FM_35,FM_36,FM_37,FM_38,FM_39,FM_40,FM_41,FM_42,FM_43,FM_44,FM_45,FM_46,FM_47,FM_48,FM_49,FM_50,FM_51,FM_52,FM_53,FM_54,FM_55,FM_56,FM_57,FM_58,FM_59,FM_60,FM_61,FM_62,FM_63,FM_64,FM_65,FM_66,FM_67,FM_68,FM_69,FM_70,FM_71,FM_72,FM_73,FM_74,FM_75,FM_76,FM_77,FM_78,FM_79,FM_80,Labels
10,0.9912701808821781,0.9927616295906181,0.9525203392977101,0.9430455925452612,0.955154001735526,0.9645827938271375,0.9542993416008687,0.9746208975831862,0.9728516643070118,0.99649398224414,1.0,0.9504413573660496,0.9835253420964941,0.9912701808821781,0.992761629590618,0.992761629590618,0.9927616295906181,0.9912701808821781,0.976978327981994,0.9690973301433453,0.9690973301433453,0.976978327981994,0.9687333540691762,0.9863024855160016,0.9863024855160016,0.9403333057323101,0.9873589790136645,0.9375346423229673,0.992761629590618,0.922062170894651,0.9474040456111043,0.9741791602075448,0.9677287244506174,0.9495373663463634,0.9873589790136645,0.9494451576508042,0.9479613509456216,0.9820808245908413,0.9442121438531494,0.9863024855160016,0.9863024855160016,0.9820808245908416,0.9487622796942535,0.9401597131909163,0.9506259196086072,0.9617146455827205,0.9504413573660496,0.9708642528904867,0.9690973301433453,0.99243176777134,0.9975893981510521,0.9487309093690683,0.9790845794657104,0.9814793637208004,0.9820808245908413,0.9820808245908413,0.9820808245908416,0.9863024855160016,0.976978327981994,0.9626002367657098,0.9626002367657098,0.976978327981994,0.9626261617678573,0.976978327981994,0.976978327981994,0.9384847072929057,0.97717720174564,0.9357471694486836,0.97717720174564,0.9216328432105668,0.9437366111099597,0.9701136227857147,0.9617146455827205,0.9468542463076488,0.9771772017456397,0.9456139322428888,0.944951343738894,0.9727160373399393,0.9411070077988959,0.976978327981994,1
11,0.9825998936083034,0.9808595403542465,0.9998006741396801,0.9995755263405687,0.9996903237852762,0.9987163450853425,0.9999175215679749,0.9957535034927286,0.9964623830080207,0.9697929334985413,0.9504413573660496,1.0,0.9905293638590618,0.9825998936083035,0.9808595403542463,0.9808595403542463,0.9808595403542465,0.9825998936083034,0.9947278265585497,0.9976545280882376,0.9976545280882376,0.9947278265585497,0.9977847316905563,0.9883860173387486,0.9883860173387486,0.9994925078285839,0.9876494274072807,0.9992239797466507,0.9808595403542463,0.9966100742869797,0.9996573045401426,0.9958812863953316,0.9980170745454043,0.9999381384502358,0.9876494274072809,0.9998965666089457,0.9999569110877169,0.9919370849872466,0.9995745656885066,0.9883860173387486,0.9883860173387486,0.9919370849872466,0.9998152473484292,0.9993445974203371,0.9998172756211867,0.9992006557488081,1.0,0.9971472739866716,0.9976545280882376,0.9799857775990978,0.969700423271658,0.9999846915086723,0.9935250515318556,0.9921816596948246,0.9919370849872464,0.9919370849872464,0.9919370849872466,0.9883860173387486,0.9947278265585497,0.9990373409779251,0.9990373409779251,0.9947278265585497,0.9990643337986738,0.9947278265585497,0.9947278265585497,0.9993068918272352,0.9947190550195424,0.9990093065938088,0.9947190550195424,0.99651791322574,0.9995088249635761,0.9972903028691904,0.9992006557488081,0.9998988939105113,0.9947190550195424,0.9997837799702385,0.999834100159075,0.9965574784716895,0.9993634407952677,0.9947278265585497,1
12,0.9986405188341196,0.9978194105606895,0.9910879131907725,0.9867313026485516,0.9920753020353944,0.9961793743594469,0.9921982145001907,0.9988708560147074,0.9983764184217159,0.9938561331262269,0.9835253420964939,0.9905293638590618,1.0,0.9986405188341196,0.9978194105606893,0.9978194105606893,0.9978194105606895,0.9986405188341196,0.9992165233566439,0.9973923473009833,0.9973923473009833,0.9992165233566439,0.9973008386039568,0.9997351341567391,0.9997351341567391,0.98576653849717,0.9993519500454973,0.9844122526205331,0.9978194105606893,0.9759637235029343,0.9887241357591199,0.9985591810344211,0.9971878651699205,0.9903025625200816,0.9993519500454974,0.9897878989129837,0.9893418609413634,0.9995024380894036,0.9873182438875526,0.9997351341567391,0.9997351341567393,0.9995024380894036,0.9894493729730038,0.9853408849196473,0.9901752992039771,0.9951731700626784,0.9905293638590617,0.9979916997958203,0.9973923473009836,0.9978377108496979,0.9935267167430709,0.9897600163700013,0.9997138519675216,0.9997602657318247,0.9995024380894034,0.9995024380894034,0.9995024380894036,0.9997351341567393,0.9992165233566439,0.9953019646027899,0.9953019646027899,0.9992165233566439,0.9953249503878271,0.9992165233566439,0.9992165233566439,0.984837773208803,0.998952484442569,0.9834913388222747,0.998952484442569,0.9757210673792496,0.987035841816094,0.9975669574070771,0.9951731700626784,0.9890715602031064,0.9989524844425688,0.9880449874496481,0.987938618214002,0.9980545645823221,0.9858362425429334,0.9992165233566439,1
13,0.9999999999999999,0.9996696753703542,0.9837106793444723,0.9779078933918928,0.9851711346912294,0.9906576149673486,0.9848684729809668,0.9952691724247384,0.994677926628622,0.9975442776622838,0.9912701808821781,0.9825998936083036,0.9986405188341196,1.0,0.9996696753703544,0.9996696753703544,0.9996696753703542,0.9999999999999999,0.9964364018826666,0.992918811883381,0.992918811883381,0.9964364018826666,0.9925845666516899,0.9994096464860897,0.9994096464860897,0.9763994669601913,0.9992936938577593,0.9745683331519036,0.9996696753703544,0.9642511142220597,0.9806113574038766,0.9951115886696904,0.9922559129546636,0.9821556534380591,0.9992936938577595,0.9818487571983066,0.9810972958255827,0.9979468407041222,0.9786776369157412,0.9994096464860897,0.9994096464860897,0.9979468407041222,0.9814781246526422,0.9760985088212526,0.9825336254579156,0.9891372203059933,0.9825998936083034,0.9936056377896952,0.992918811883381,0.9993524396876845,0.9978794682542939,0.9815725697176053,0.9972132359217826,0.9980843408087245,0.9979468407041221,0.9979468407041221,0.9979468407041222,0.9994096464860897,0.9964364018826666,0.9895937583562904,0.9895937583562904,0.9964364018826666,0.9894723450885727,0.9964364018826666,0.9964364018826666,0.975216242092076,0.996193866059762,0.97341258238191,0.996193866059762,0.9639566198414762,0.9783640547545311,0.9932655905005089,0.9891372203059933,0.9805288789373051,0.9961938660597618,0.9795268658808686,0.9792499916456586,0.9943098814157377,0.9767390819736499,0.9964364018826666,-1
14,0.9996696753703542,1.0,0.9821822524358111,0.9761664606494799,0.9837973725654722,0.9891919081701946,0.9832306016349232,0.9942697618613846,0.993539224300548,0.9978001844911699,0.992761629590618,0.9808595403542463,0.9978194105606891,0.9996696753703544,1.0,1.0,1.0,0.9996696753703542,0.9954440413570346,0.991656757631109,0.991656757631109,0.9954440413570346,0.9914597883334094,0.9988093774688918,0.9988093774688918,0.9743707139584146,0.9992481799437749,0.9724921334006571,1.0,0.9618701855874394,0.9789569563297021,0.9941825230418558,0.9908812628414853,0.9802159857291061,0.9992481799437751,0.9802685390329874,0.979316229814964,0.9976064963174066,0.9769136938680868,0.9988093774688918,0.9988093774688916,0.9976064963174066,0.9798368608142822,0.974271976725281,0.9810125494360554,0.9875922082876948,0.9808595403542464,0.9924716962223986,0.991656757631109,0.9992331353803409,0.9987026768500237,0.9797881529359235,0.9962149395330347,0.9972681891332634,0.9976064963174066,0.9976064963174066,0.9976064963174066,0.9988093774688916,0.9954440413570346,0.9881354869512472,0.9881354869512472,0.9954440413570346,0.9881445655316821,0.9954440413570345,0.9954440413570345,0.9731467554074931,0.9956166664853232,0.9712969387736525,0.9956166664853232,0.9615667396588964,0.976602062585351,0.9921864621335307,0.987592208287695,0.9785335734507624,0.9956166664853231,0.9778309690534056,0.9773920092756992,0.9935385570211405,0.9748880239319703,0.9954440413570345,-1
15,0.9996696753703542,1.0,0.9821822524358111,0.9761664606494799,0.9837973725654722,0.9891919081701946,0.9832306016349232,0.9942697618613846,0.993539224300548,0.9978001844911699,0.992761629590618,0.9808595403542463,0.9978194105606891,0.9996696753703544,1.0,1.0,1.0,0.9996696753703542,0.9954440413570346,0.991656757631109,0.991656757631109,0.9954440413570346,0.9914597883334094,0.9988093774688918,0.9988093774688918,0.9743707139584146,0.9992481799437749,0.9724921334006571,1.0,0.9618701855874394,0.9789569563297021,0.9941825230418558,0.9908812628414853,0.9802159857291061,0.9992481799437751,0.9802685390329874,0.979316229814964,0.9976064963174066,0.9769136938680868,0.9988093774688918,0.9988093774688916,0.9976064963174066,0.9798368608142822,0.974271976725281,0.9810125494360554,0.9875922082876948,0.9808595403542464,0.9924716962223986,0.991656757631109,0.9992331353803409,0.9987026768500237,0.9797881529359235,0.9962149395330347,0.9972681891332634,0.9976064963174066,0.9976064963174066,0.9976064963174066,0.9988093774688916,0.9954440413570346,0.9881354869512472,0.9881354869512472,0.9954440413570346,0.9881445655316821,0.9954440413570345,0.9954440413570345,0.9731467554074931,0.9956166664853232,0.9712969387736525,0.9956166664853232,0.9615667396588964,0.976602062585351,0.9921864621335307,0.987592208287695,0.9785335734507624,0.9956166664853231,0.9778309690534056,0.9773920092756992,0.9935385570211405,0.9748880239319703,0.9954440413570345,-1
16,0.9996696753703544,1.0,0.9821822524358113,0.97616646064948,0.9837973725654725,0.9891919081701949,0.9832306016349232,0.9942697618613848,0.9935392243005482,0.9978001844911703,0.9927616295906182,0.9808595403542465,0.9978194105606893,0.9996696753703544,1.0,1.0,1.0,0.9996696753703544,0.9954440413570346,0.991656757631109,0.991656757631109,0.9954440413570346,0.9914597883334095,0.9988093774688918,0.9988093774688918,0.9743707139584148,0.9992481799437749,0.9724921334006571,1.0,0.9618701855874394,0.9789569563297021,0.9941825230418562,0.9908812628414855,0.9802159857291063,0.9992481799437751,0.9802685390329874,0.9793162298149639,0.9976064963174067,0.9769136938680868,0.9988093774688918,0.9988093774688919,0.9976064963174067,0.9798368608142823,0.974271976725281,0.9810125494360555,0.987592208287695,0.9808595403542464,0.9924716962223986,0.991656757631109,0.9992331353803409,0.9987026768500235,0.9797881529359237,0.9962149395330347,0.9972681891332636,0.9976064963174066,0.9976064963174066,0.9976064963174067,0.9988093774688919,0.9954440413570346,0.9881354869512473,0.9881354869512473,0.9954440413570346,0.9881445655316821,0.9954440413570346,0.9954440413570346,0.9731467554074931,0.9956166664853232,0.9712969387736525,0.9956166664853232,0.9615667396588964,0.9766020625853509,0.9921864621335307,0.987592208287695,0.9785335734507626,0.9956166664853231,0.9778309690534056,0.9773920092756992,0.9935385570211407,0.9748880239319702,0.9954440413570346,1
17,1.0,0.9996696753703544,0.9837106793444723,0.9779078933918924,0.9851711346912293,0.9906576149673485,0.9848684729809667,0.9952691724247382,0.9946779266286222,0.9975442776622838,0.9912701808821781,0.9825998936083034,0.9986405188341195,1.0,0.9996696753703544,0.9996696753703544,0.9996696753703544,1.0,0.9964364018826664,0.9929188118833814,0.9929188118833814,0.9964364018826664,0.9925845666516899,0.9994096464860897,0.9994096464860897,0.9763994669601913,0.9992936938577593,0.9745683331519034,0.9996696753703544,0.9642511142220597,0.9806113574038766,0.9951115886696902,0.9922559129546636,0.9821556534380593,0.9992936938577597,0.9818487571983067,0.9810972958255824,0.9979468407041221,0.9786776369157411,0.9994096464860897,0.9994096464860895,0.9979468407041221,0.9814781246526423,0.9760985088212524,0.9825336254579157,0.9891372203059934,0.9825998936083034,0.9936056377896952,0.9929188118833813,0.9993524396876846,0.9978794682542936,0.9815725697176053,0.9972132359217826,0.9980843408087248,0.9979468407041221,0.9979468407041221,0.9979468407041221,0.9994096464860895,0.9964364018826664,0.9895937583562907,0.9895937583562907,0.9964364018826664,0.9894723450885727,0.9964364018826666,0.9964364018826666,0.975216242092076,0.996193866059762,0.9734125823819098,0.996193866059762,0.9639566198414762,0.978364054754531,0.9932655905005086,0.9891372203059933,0.9805288789373052,0.9961938660597621,0.9795268658808686,0.9792499916456583,0.994309881415738,0.9767390819736498,0.9964364018826666,1
18,0.9964364018826666,0.9954440413570346,0.9953375777078435,0.9920313109550705,0.9960893395426399,0.9985871665020314,0.9959282250007524,0.9996961484816794,0.999823877408847,0.9890371443000497,0.976978327981994,0.9947278265585497,0.9992165233566439,0.9964364018826666,0.9954440413570345,0.9954440413570345,0.9954440413570346,0.9964364018826666,1.0,0.999400500142992,0.999400500142992,1.0,0.9992259495499878,0.9987460232813975,0.9987460232813975,0.9911236651071215,0.9983305509292763,0.989961762281404,0.9954440413570345,0.9831646534068447,0.9935999023595605,0.9998143929202523,0.9991425932891397,0.9944236341692182,0.9983305509292763,0.9943182929132016,0.9939050812987709,0.9995444226778267,0.9924851204808705,0.9987460232813975,0.9987460232813975,0.9995444226778267,0.9941165457710515,0.9909325688460467,0.9946968339520842,0.9979761723107575,0.9947278265585497,0.999427107034842,0.9994005001429922,0.9946966288951333,0.9893784259700792,0.9941600876407182,0.9998039088745073,0.9997459785448365,0.9995444226778265,0.9995444226778265,0.9995444226778267,0.9987460232813975,1.0,0.9982039618297179,0.9982039618297179,1.0,0.9981057169757165,1.0,1.0,0.9903919746007065,0.9998495454750669,0.9892342604259349,0.9998495454750669,0.982961495568588,0.9922933574296349,0.9994406157368823,0.9979761723107573,0.9935201972090412,0.9998495454750669,0.9929943078144303,0.9928390629438714,0.9996529706767662,0.9913214886347592,1.0,-1
19,0.9929188118833813,0.991656757631109,0.9980573664305563,0.9957826427326962,0.998516686624613,0.9997826356424819,0.9984140039875153,0.9994516585653818,0.9998742354709527,0.9835056827132047,0.9690973301433453,0.9976545280882373,0.9973923473009835,0.9929188118833813,0.991656757631109,0.991656757631109,0.991656757631109,0.9929188118833813,0.9994005001429922,1.0,1.0,0.9994005001429922,0.9998913578562437,0.9964139981470505,0.9964139981470505,0.9951234658991311,0.9958764412999196,0.9942386526691381,0.991656757631109,0.9889004302844343,0.9968821779393606,0.9996828759890937,0.9999088586274536,0.9974084472209052,0.9958764412999196,0.9973860537458313,0.9971125327393827,0.9981388885496839,0.9961058376872781,0.9964139981470505,0.9964139981470508,0.9981388885496842,0.9972540435925311,0.9949778577824984,0.997638078645058,0.9995461752605509,0.9976545280882374,0.9997555575906085,0.9999999999999998,0.9907343155274535,0.9838487607380701,0.9972766018716555,0.9988054651590355,0.9983663211832612,0.9981388885496839,0.9981388885496839,0.9981388885496842,0.9964139981470508,0.9994005001429922,0.9996796025813139,0.9996796025813139,0.9994005001429922,0.9995910700696713,0.9994005001429922,0.9994005001429922,0.9945786217328466,0.9992881517083123,0.9936884307382461,0.9992881517083123,0.9887351815287683,0.9959644721379831,0.9999141595277744,0.999546175260551,0.9968037754975838,0.9992881517083121,0.9964744009950246,0.9963694004347716,0.9997845989261603,0.9952626815371126,0.9994005001429922,-1
20,0.9929188118833813,0.991656757631109,0.9980573664305563,0.9957826427326962,0.998516686624613,0.9997826356424819,0.9984140039875153,0.9994516585653818,0.9998742354709527,0.9835056827132047,0.9690973301433453,0.9976545280882373,0.9973923473009835,0.9929188118833813,0.991656757631109,0.991656757631109,0.991656757631109,0.9929188118833813,0.9994005001429922,1.0,1.0,0.9994005001429922,0.9998913578562437,0.9964139981470505,0.9964139981470505,0.9951234658991311,0.9958764412999196,0.9942386526691381,0.991656757631109,0.9889004302844343,0.9968821779393606,0.9996828759890937,0.9999088586274536,0.9974084472209052,0.9958764412999196,0.9973860537458313,0.9971125327393827,0.9981388885496839,0.9961058376872781,0.9964139981470505,0.9964139981470508,0.9981388885496842,0.9972540435925311,0.9949778577824984,0.997638078645058,0.9995461752605509,0.9976545280882374,0.9997555575906085,0.9999999999999998,0.9907343155274535,0.9838487607380701,0.9972766018716555,0.9988054651590355,0.9983663211832612,0.9981388885496839,0.9981388885496839,0.9981388885496842,0.9964139981470508,0.9994005001429922,0.9996796025813139,0.9996796025813139,0.9994005001429922,0.9995910700696713,0.9994005001429922,0.9994005001429922,0.9945786217328466,0.9992881517083123,0.9936884307382461,0.9992881517083123,0.9887351815287683,0.9959644721379831,0.9999141595277744,0.999546175260551,0.9968037754975838,0.9992881517083121,0.9964744009950246,0.9963694004347716,0.9997845989261603,0.9952626815371126,0.9994005001429922,-1
21,0.9964364018826666,0.9954440413570346,0.9953375777078435,0.9920313109550705,0.9960893395426399,0.9985871665020314,0.9959282250007524,0.9996961484816794,0.999823877408847,0.9890371443000497,0.976978327981994,0.9947278265585497,0.9992165233566439,0.9964364018826666,0.9954440413570345,0.9954440413570345,0.9954440413570346,0.9964364018826666,1.0,0.999400500142992,0.999400500142992,1.0,0.9992259495499878,0.9987460232813975,0.9987460232813975,0.9911236651071215,0.9983305509292763,0.989961762281404,0.9954440413570345,0.9831646534068447,0.9935999023595605,0.9998143929202523,0.9991425932891397,0.9944236341692182,0.9983305509292763,0.9943182929132016,0.9939050812987709,0.9995444226778267,0.9924851204808705,0.9987460232813975,0.9987460232813975,0.9995444226778267,0.9941165457710515,0.9909325688460467,0.9946968339520842,0.9979761723107575,0.9947278265585497,0.999427107034842,0.9994005001429922,0.9946966288951333,0.9893784259700792,0.9941600876407182,0.9998039088745073,0.9997459785448365,0.9995444226778265,0.9995444226778265,0.9995444226778267,0.9987460232813975,1.0,0.9982039618297179,0.9982039618297179,1.0,0.9981057169757165,1.0,1.0,0.9903919746007065,0.9998495454750669,0.9892342604259349,0.9998495454750669,0.982961495568588,0.9922933574296349,0.9994406157368823,0.9979761723107573,0.9935201972090412,0.9998495454750669,0.9929943078144303,0.9928390629438714,0.9996529706767662,0.9913214886347592,1.0,-1
22,0.9925845666516897,0.9914597883334095,0.9981473289871285,0.9958707149570919,0.9985303489713727,0.9998064444798579,0.9985316467068057,0.9994913509449597,0.9997353861847561,0.9833935912399473,0.9687333540691762,0.9977847316905563,0.9973008386039568,0.99258456665169,0.9914597883334095,0.9914597883334095,0.9914597883334095,0.9925845666516897,0.9992259495499878,0.9998913578562437,0.9998913578562437,0.9992259495499878,1.0,0.9961445117642176,0.9961445117642176,0.9952899672625694,0.9957339911926649,0.9944411570158059,0.9914597883334095,0.9890999938928452,0.9969287359981831,0.9996238870439771,0.9999162663665808,0.9975851710788874,0.9957339911926647,0.9974825210737395,0.9972193935906302,0.9980393634844705,0.9961893053957214,0.9961445117642176,0.9961445117642177,0.9980393634844705,0.9973592215660961,0.9950801881495511,0.9976777605489601,0.9995842988628041,0.9977847316905561,0.999811632026964,0.9998913578562437,0.9906673893518296,0.9835806341780601,0.9974122104263714,0.9987454738271537,0.9981489769294781,0.9980393634844704,0.9980393634844704,0.9980393634844705,0.9961445117642177,0.9992259495499878,0.9996192289181474,0.9996192289181474,0.9992259495499878,0.9997176489852803,0.9992259495499878,0.9992259495499878,0.9947500788886301,0.9992232110061319,0.9938937784925261,0.9992232110061319,0.9889361355483346,0.996031825530768,0.9998809566749751,0.9995842988628041,0.996985698668201,0.9992232110061318,0.9965865304926486,0.9964880968622646,0.9997480700300204,0.9953615277350578,0.9992259495499878,-1
23,0.9994096464860894,0.9988093774688918,0.9892936786482459,0.9845027756888887,0.9904667272283553,0.9947405964507722,0.9902214597528407,0.9979294590421747,0.9976305562831097,0.9949382126047606,0.9863024855160019,0.9883860173387486,0.9997351341567393,0.9994096464860894,0.9988093774688918,0.9988093774688918,0.9988093774688918,0.9994096464860894,0.9987460232813975,0.9964139981470505,0.9964139981470505,0.9987460232813975,0.9961445117642176,1.0,1.0,0.9832377597065495,0.9997619473867699,0.9816776396029835,0.9988093774688918,0.9727853441737848,0.9867463124515786,0.9978840896963547,0.9959154893931184,0.9879984387510792,0.99976194738677,0.9877733754339542,0.9871590425427645,0.9994569667491938,0.9851444961125168,1.0,1.0000000000000002,0.999456966749194,0.9874712139763948,0.9829812912426731,0.9883340605261711,0.9935893087330814,0.9883860173387484,0.9968324956543861,0.9964139981470506,0.9983166493372205,0.9952761728652489,0.9875450065263744,0.9991272352190764,0.9996206764055564,0.9994569667491937,0.9994569667491937,0.999456966749194,1.0000000000000002,0.9987460232813975,0.9939530662738654,0.9939530662738654,0.9987460232813975,0.9938409853883036,0.9987460232813975,0.9987460232813975,0.9822374344913782,0.9985407850736728,0.9806953275363628,0.9985407850736728,0.9725277993100516,0.9848802631650136,0.9966361656658735,0.9935893087330814,0.9866648925819979,0.998540785073673,0.9858559509261039,0.9856283802293948,0.9973424924069105,0.9835199127930929,0.9987460232813975,1
24,0.9994096464860894,0.9988093774688918,0.9892936786482459,0.9845027756888887,0.9904667272283553,0.9947405964507722,0.9902214597528407,0.9979294590421747,0.9976305562831097,0.9949382126047606,0.9863024855160019,0.9883860173387486,0.9997351341567393,0.9994096464860894,0.9988093774688918,0.9988093774688918,0.9988093774688918,0.9994096464860894,0.9987460232813975,0.9964139981470505,0.9964139981470505,0.9987460232813975,0.9961445117642176,1.0,1.0,0.9832377597065495,0.9997619473867699,0.9816776396029835,0.9988093774688918,0.9727853441737848,0.9867463124515786,0.9978840896963547,0.9959154893931184,0.9879984387510792,0.99976194738677,0.9877733754339542,0.9871590425427645,0.9994569667491938,0.9851444961125168,1.0,1.0000000000000002,0.999456966749194,0.9874712139763948,0.9829812912426731,0.9883340605261711,0.9935893087330814,0.9883860173387484,0.9968324956543861,0.9964139981470506,0.9983166493372205,0.9952761728652489,0.9875450065263744,0.9991272352190764,0.9996206764055564,0.9994569667491937,0.9994569667491937,0.999456966749194,1.0000000000000002,0.9987460232813975,0.9939530662738654,0.9939530662738654,0.9987460232813975,0.9938409853883036,0.9987460232813975,0.9987460232813975,0.9822374344913782,0.9985407850736728,0.9806953275363628,0.9985407850736728,0.9725277993100516,0.9848802631650136,0.9966361656658735,0.9935893087330814,0.9866648925819979,0.998540785073673,0.9858559509261039,0.9856283802293948,0.9973424924069105,0.9835199127930929,0.9987460232813975,-1
25,0.9763994669601914,0.9743707139584146,0.9992022944887795,0.9998670616306551,0.9988005529569935,0.9966758946506115,0.9990049053504929,0.9923439733122369,0.9934393848060599,0.9616055481230577,0.9403333057323101,0.9994925078285837,0.9857665384971702,0.9763994669601913,0.9743707139584148,0.9743707139584148,0.9743707139584146,0.9763994669601914,0.9911236651071215,0.9951234658991311,0.9951234658991311,0.9911236651071215,0.9952899672625694,0.9832377597065494,0.9832377597065494,1.0,0.9823489505085202,0.999936183602771,0.9743707139584148,0.9987005978404183,0.9995717165921999,0.9927066614867831,0.9955882187607571,0.9994800349692148,0.9823489505085202,0.9995486913428152,0.9997210946271298,0.9875745520619569,0.9997832112267929,0.9832377597065494,0.9832377597065496,0.987574552061957,0.999591325910934,0.9999035869092613,0.9993911454603788,0.9974995317276605,0.9994925078285839,0.9942600522908115,0.9951234658991313,0.9732084800602324,0.9616656052087083,0.9996517636689068,0.9895042979252915,0.9878812372854681,0.9875745520619568,0.9875745520619568,0.987574552061957,0.9832377597065496,0.9911236651071215,0.9972927482664597,0.9972927482664597,0.9911236651071215,0.9973085436615582,0.9911236651071215,0.9911236651071215,0.9999851097180489,0.9911136847470718,0.9998867549563132,0.9911136847470718,0.9986434505722469,0.9997714712996371,0.9946565199985336,0.9974995317276605,0.9997159155305668,0.9911136847470718,0.9998122902740008,0.9998944079788401,0.993575109962897,0.9998601861537482,0.9911236651071215,1
26,0.9992936938577595,0.9992481799437751,0.9887239256073748,0.9838432861113059,0.9900052655324963,0.9940808564895813,0.9895331775222272,0.9975418268597259,0.9971488431974783,0.9951402161110878,0.9873589790136645,0.9876494274072805,0.9993519500454973,0.9992936938577595,0.9992481799437748,0.9992481799437748,0.9992481799437751,0.9992936938577595,0.9983305509292763,0.9958764412999196,0.9958764412999196,0.9983305509292763,0.9957339911926647,0.99976194738677,0.99976194738677,0.9823489505085202,1.0,0.9807731804802882,0.9992481799437748,0.9717498180317865,0.9861190168004543,0.9975692918971131,0.9952948015951641,0.9870919308976313,0.9999999999999999,0.9871910520052041,0.9864132547387133,0.9995372628705383,0.9844528529731391,0.99976194738677,0.9997619473867702,0.9995372628705385,0.9868417958876304,0.9822746819945268,0.9877917783694445,0.9928955604785114,0.9876494274072809,0.9963815563797952,0.9958764412999196,0.9983426163874106,0.9959776442314622,0.9867876417649755,0.9986680075663297,0.9992849482309935,0.9995372628705381,0.9995372628705381,0.9995372628705385,0.9997619473867702,0.9983305509292763,0.9933266605773103,0.9933266605773103,0.9983305509292763,0.9933302729854199,0.9983305509292763,0.9983305509292763,0.9813304098441765,0.9984941696905848,0.9797728683578375,0.9984941696905848,0.9714879447146598,0.984195092588296,0.9962474360564759,0.9928955604785115,0.985737749542355,0.9984941696905847,0.9852108912369262,0.9848454759479042,0.9971917438392363,0.9827818977888849,0.9983305509292763,1
27,0.9745683331519033,0.9724921334006571,0.9987687733474412,0.9997323580595723,0.9983195536289141,0.995988520190325,0.9986414882446434,0.9913962707167384,0.9924275122305014,0.9595425053756854,0.9375346423229673,0.9992239797466506,0.9844122526205332,0.9745683331519034,0.9724921334006571,0.9724921334006571,0.9724921334006571,0.9745683331519033,0.9899617622814041,0.9942386526691381,0.9942386526691381,0.9899617622814041,0.9944411570158059,0.9816776396029835,0.9816776396029835,0.9999361836027713,0.9807731804802882,1.0,0.9724921334006571,0.9990339425196106,0.9992861953241117,0.9916388815155511,0.9948056075602542,0.9992424570020445,0.980773180480288,0.9992819107949863,0.9994946073011708,0.9862380221821235,0.9995906957674351,0.9816776396029835,0.9816776396029833,0.9862380221821236,0.9992594118837088,0.9998363718199957,0.9990324125345295,0.9968953835091863,0.9992239797466508,0.9934344932496644,0.9942386526691382,0.9714742287480822,0.9593935955142969,0.9994241300287348,0.9883316578455298,0.9865396989075079,0.9862380221821235,0.9862380221821235,0.9862380221821236,0.9816776396029833,0.9899617622814041,0.9966111881707952,0.9966111881707952,0.9899617622814041,0.9966473206929037,0.9899617622814041,0.9899617622814041,0.999963365232559,0.9899704335859907,0.9999862991481783,0.9899704335859907,0.9989852283905581,0.9995795709521762,0.993729807296613,0.9968953835091862,0.9995413642821898,0.9899704335859906,0.9996374032662153,0.9997391312553406,0.9925909903147555,0.999743837473302,0.9899617622814041,1
28,0.9996696753703542,1.0,0.9821822524358111,0.9761664606494799,0.9837973725654722,0.9891919081701946,0.9832306016349232,0.9942697618613846,0.993539224300548,0.9978001844911699,0.992761629590618,0.9808595403542463,0.9978194105606891,0.9996696753703544,1.0,1.0,1.0,0.9996696753703542,0.9954440413570346,0.991656757631109,0.991656757631109,0.9954440413570346,0.9914597883334094,0.9988093774688918,0.9988093774688918,0.9743707139584146,0.9992481799437749,0.9724921334006571,1.0,0.9618701855874394,0.9789569563297021,0.9941825230418558,0.9908812628414853,0.9802159857291061,0.9992481799437751,0.9802685390329874,0.979316229814964,0.9976064963174066,0.9769136938680868,0.9988093774688918,0.9988093774688916,0.9976064963174066,0.9798368608142822,0.974271976725281,0.9810125494360554,0.9875922082876948,0.9808595403542464,0.9924716962223986,0.991656757631109,0.9992331353803409,0.9987026768500237,0.9797881529359235,0.9962149395330347,0.9972681891332634,0.9976064963174066,0.9976064963174066,0.9976064963174066,0.9988093774688916,0.9954440413570346,0.9881354869512472,0.9881354869512472,0.9954440413570346,0.9881445655316821,0.9954440413570345,0.9954440413570345,0.9731467554074931,0.9956166664853232,0.9712969387736525,0.9956166664853232,0.9615667396588964,0.976602062585351,0.9921864621335307,0.987592208287695,0.9785335734507624,0.9956166664853231,0.9778309690534056,0.9773920092756992,0.9935385570211405,0.9748880239319703,0.9954440413570345,1
