,FM_1,FM_2,FM_3,FM_4,FM_5,FM_6,FM_7,FM_8,FM_9,FM_10,FM_11,FM_12,FM_13,FM_14,FM_15,FM_16,FM_17,FM_18,FM_19,FM_20,FM_21,FM_22,FM_23,FM_24,FM_25,FM_26,FM_27,FM_28,FM_29,FM_30,FM_31,FM_32,FM_33,FM_34,FM_35,FM_36,FM_37,FM_38,FM_39,FM_40,FM_41,FM_42,FM_43,FM_44,FM_45,FM_46,FM_47,FM_48,FM_49,FM_50,FM_51,FM_52,FM_53,FM_54,FM_55,FM_56,FM_57,FM_58,FM_59,FM_60,FM_61,FM_62,FM_63,FM_64,FM_65,FM_66,FM_67,FM_68,FM_69,FM_70,FM_71,FM_72,FM_73,FM_74,FM_75,FM_76,FM_77,FM_78,FM_79,FM_80,FM_81,FM_82,FM_83,FM_84,FM_85,FM_86,FM_87,FM_88,FM_89,FM_90,Labels
10,0.9825998936083034,0.9998006741396798,0.9995755263405687,0.9996903237852762,0.9987163450853423,0.9999175215679749,0.9957535034927286,0.9964623830080206,0.9697929334985413,0.9504413573660497,1.0,0.9905293638590618,0.9504413573660497,0.9825998936083034,0.9808595403542463,0.9808595403542463,0.9825998936083034,0.9876494274072807,0.9994925078285837,0.9992239797466507,0.9808595403542463,0.9966100742869795,0.9996573045401426,0.9958812863953316,0.9980170745454043,0.9999381384502357,0.9998965666089454,0.9999569110877172,0.9919370849872462,0.9995745656885066,0.9883860173387486,0.9998152473484292,0.9993445974203368,0.9998172756211867,0.9992006557488081,1.0,0.9971472739866716,0.9976545280882374,0.9799857775990976,0.9697004232716578,0.999984691508672,0.9935250515318553,0.9808595403542464,0.9921816596948243,0.9919370849872462,0.9919370849872462,0.9883860173387486,0.9947190550195424,0.9993068918272352,0.9990093065938084,0.9947190550195424,0.9965179132257397,0.9995088249635761,0.9972903028691904,0.9992006557488081,0.9998988939105113,0.9997837799702385,0.999834100159075,0.9965574784716895,0.9993634407952677,0.9898115980914458,0.9999206353718406,0.9996084151412185,0.9999185741927129,0.999425939785764,0.999969626599485,0.9980170745454043,0.9977847316905563,0.9860955726422054,0.9793763498604742,0.9999204683862313,0.9951842343125753,0.9883860173387486,0.989811598091446,0.9883860173387486,0.9883860173387486,0.9898115980914458,0.9947278265585496,0.9992125961767488,0.9989123039526587,0.9883860173387486,0.996545183701339,0.9998038242472754,0.9973256054359546,0.9990643337986738,0.9998283920555433,0.9999115925614402,0.999903823381814,0.9947278265585496,0.9996886319835879,-1
11,0.9986405188341196,0.9910879131907725,0.9867313026485518,0.9920753020353945,0.9961793743594471,0.9921982145001911,0.9988708560147076,0.9983764184217159,0.993856133126227,0.9835253420964944,0.9905293638590618,1.0,0.9835253420964944,0.9986405188341196,0.9978194105606893,0.9978194105606893,0.9986405188341196,0.9993519500454974,0.9857665384971703,0.9844122526205332,0.9978194105606893,0.9759637235029344,0.9887241357591199,0.998559181034421,0.9971878651699206,0.9903025625200819,0.9897878989129839,0.9893418609413634,0.9995024380894036,0.9873182438875527,0.9997351341567393,0.989449372973004,0.9853408849196471,0.9901752992039771,0.9951731700626785,0.9905293638590618,0.9979916997958203,0.9973923473009836,0.997837710849698,0.9935267167430709,0.9897600163700012,0.9997138519675218,0.9978194105606895,0.9997602657318245,0.9995024380894034,0.9995024380894034,0.9997351341567393,0.9989524844425688,0.9848377732088031,0.983491338822275,0.9989524844425688,0.9757210673792498,0.987035841816094,0.9975669574070773,0.9951731700626785,0.9890715602031065,0.9880449874496484,0.987938618214002,0.998054564582322,0.9858362425429336,0.999832210878775,0.9912763221328007,0.9866432163263492,0.990577372292286,0.9943522545470799,0.9906555263159753,0.9971878651699206,0.9973008386039569,0.9995720677163595,0.9978372580500063,0.98914756653064,0.9990664925995274,0.9997351341567393,0.9998322108787748,0.9997351341567391,0.9997351341567391,0.999832210878775,0.999216523356644,0.9844055237656232,0.9831745915880752,0.9997351341567391,0.9758309501668868,0.9893092426621873,0.9974364037778575,0.9953249503878273,0.9880357586653076,0.9896488542088712,0.9886202132806339,0.999216523356644,0.987734011508242,1
12,0.9912701808821786,0.9525203392977103,0.9430455925452612,0.9551540017355261,0.9645827938271376,0.954299341600869,0.9746208975831867,0.9728516643070119,0.9964939822441402,1.0,0.9504413573660497,0.9835253420964944,1.0,0.9912701808821783,0.9927616295906181,0.9927616295906181,0.9912701808821786,0.9873589790136645,0.9403333057323103,0.9375346423229676,0.9927616295906181,0.922062170894651,0.9474040456111045,0.974179160207545,0.9677287244506174,0.9495373663463634,0.9494451576508043,0.9479613509456216,0.9820808245908416,0.9442121438531497,0.9863024855160019,0.9487622796942536,0.9401597131909167,0.9506259196086073,0.9617146455827207,0.9504413573660497,0.9708642528904868,0.9690973301433454,0.99243176777134,0.9975893981510523,0.9487309093690683,0.9790845794657106,0.9927616295906183,0.9814793637208004,0.9820808245908416,0.9820808245908416,0.9863024855160019,0.9771772017456402,0.9384847072929058,0.935747169448684,0.9771772017456402,0.921632843210567,0.9437366111099598,0.9701136227857148,0.9617146455827207,0.9468542463076489,0.9456139322428888,0.9449513437388941,0.9727160373399395,0.9411070077988962,0.9847029431907871,0.9524407511778344,0.9423903183511436,0.9508009624152687,0.9599647646159251,0.95062001783247,0.9677287244506174,0.9687333540691763,0.9881907367415581,0.9928277073356442,0.9473046339299611,0.976064550559675,0.9863024855160019,0.984702943190787,0.9863024855160019,0.9863024855160019,0.9847029431907871,0.9769783279819942,0.9376344358401664,0.9352414121830509,0.9863024855160019,0.9217575290793308,0.948656214323593,0.9701051419303011,0.9626261617678574,0.9447867412180264,0.9488013996324868,0.9464004438041008,0.9769783279819944,0.945193540763348,1
13,1.0,0.9837106793444722,0.9779078933918927,0.9851711346912293,0.9906576149673485,0.9848684729809667,0.9952691724247382,0.994677926628622,0.9975442776622836,0.9912701808821783,0.9825998936083034,0.9986405188341196,0.9912701808821783,1.0,0.9996696753703542,0.9996696753703542,1.0,0.9992936938577593,0.9763994669601913,0.9745683331519034,0.9996696753703542,0.9642511142220597,0.9806113574038767,0.9951115886696902,0.9922559129546635,0.9821556534380591,0.9818487571983066,0.9810972958255825,0.9979468407041221,0.9786776369157411,0.9994096464860894,0.9814781246526421,0.9760985088212524,0.9825336254579157,0.9891372203059933,0.9825998936083032,0.993605637789695,0.9929188118833813,0.9993524396876844,0.9978794682542935,0.9815725697176053,0.9972132359217823,0.9996696753703544,0.9980843408087247,0.9979468407041221,0.9979468407041221,0.9994096464860894,0.9961938660597619,0.975216242092076,0.9734125823819099,0.9961938660597619,0.963956619841476,0.978364054754531,0.9932655905005088,0.9891372203059932,0.9805288789373051,0.9795268658808685,0.9792499916456583,0.9943098814157377,0.9767390819736498,0.9988000743651487,0.9838161346098372,0.9776607061545477,0.9828823069791679,0.9880346517154573,0.9828002447873518,0.9922559129546635,0.9925845666516897,0.9996090922478252,0.9996175262876132,0.9807914710164228,0.9958782628640871,0.9994096464860894,0.998800074365149,0.9994096464860894,0.9994096464860894,0.9988000743651487,0.9964364018826666,0.9746683208779393,0.973103135250781,0.9994096464860894,0.964076101751195,0.9813576255139572,0.9931966821104887,0.9894723450885727,0.9792091561586689,0.9816195252731492,0.9801437372375844,0.9964364018826666,0.9792520147646454,1
14,0.9996696753703544,0.982182252435811,0.9761664606494797,0.9837973725654722,0.9891919081701949,0.9832306016349232,0.9942697618613848,0.993539224300548,0.99780018449117,0.9927616295906181,0.9808595403542463,0.9978194105606893,0.9927616295906181,0.9996696753703544,1.0,1.0,0.9996696753703544,0.9992481799437748,0.9743707139584146,0.9724921334006571,1.0,0.9618701855874393,0.9789569563297021,0.994182523041856,0.9908812628414853,0.9802159857291063,0.9802685390329874,0.9793162298149641,0.9976064963174066,0.9769136938680867,0.9988093774688916,0.9798368608142823,0.974271976725281,0.9810125494360554,0.9875922082876948,0.980859540354246,0.9924716962223986,0.991656757631109,0.9992331353803406,0.9987026768500235,0.9797881529359235,0.9962149395330347,1.0,0.9972681891332634,0.9976064963174066,0.9976064963174066,0.9988093774688916,0.9956166664853231,0.9731467554074931,0.9712969387736525,0.9956166664853231,0.9615667396588964,0.976602062585351,0.9921864621335307,0.9875922082876948,0.9785335734507626,0.9778309690534056,0.9773920092756992,0.9935385570211406,0.9748880239319703,0.9983345391575922,0.9821198925170085,0.9757349367942808,0.9811090248665186,0.9866238483525125,0.9809752152818212,0.9908812628414853,0.9914597883334095,0.9990052989369352,0.9992857371629928,0.9788895213085842,0.9950267131431844,0.9988093774688916,0.9983345391575923,0.9988093774688918,0.9988093774688918,0.9983345391575922,0.9954440413570346,0.9725803227669847,0.9709746792770946,0.9988093774688918,0.9616540163348484,0.9797746392057759,0.9922031203539411,0.9881445655316821,0.9772468922667189,0.9798552699417157,0.9783224977949003,0.9954440413570345,0.9775630861956823,1
15,0.9996696753703544,0.982182252435811,0.9761664606494797,0.9837973725654722,0.9891919081701949,0.9832306016349232,0.9942697618613848,0.993539224300548,0.99780018449117,0.9927616295906181,0.9808595403542463,0.9978194105606893,0.9927616295906181,0.9996696753703544,1.0,1.0,0.9996696753703544,0.9992481799437748,0.9743707139584146,0.9724921334006571,1.0,0.9618701855874393,0.9789569563297021,0.994182523041856,0.9908812628414853,0.9802159857291063,0.9802685390329874,0.9793162298149641,0.9976064963174066,0.9769136938680867,0.9988093774688916,0.9798368608142823,0.974271976725281,0.9810125494360554,0.9875922082876948,0.980859540354246,0.9924716962223986,0.991656757631109,0.9992331353803406,0.9987026768500235,0.9797881529359235,0.9962149395330347,1.0,0.9972681891332634,0.9976064963174066,0.9976064963174066,0.9988093774688916,0.9956166664853231,0.9731467554074931,0.9712969387736525,0.9956166664853231,0.9615667396588964,0.976602062585351,0.9921864621335307,0.9875922082876948,0.9785335734507626,0.9778309690534056,0.9773920092756992,0.9935385570211406,0.9748880239319703,0.9983345391575922,0.9821198925170085,0.9757349367942808,0.9811090248665186,0.9866238483525125,0.9809752152818212,0.9908812628414853,0.9914597883334095,0.9990052989369352,0.9992857371629928,0.9788895213085842,0.9950267131431844,0.9988093774688916,0.9983345391575923,0.9988093774688918,0.9988093774688918,0.9983345391575922,0.9954440413570346,0.9725803227669847,0.9709746792770946,0.9988093774688918,0.9616540163348484,0.9797746392057759,0.9922031203539411,0.9881445655316821,0.9772468922667189,0.9798552699417157,0.9783224977949003,0.9954440413570345,0.9775630861956823,1
16,1.0,0.9837106793444723,0.9779078933918927,0.9851711346912293,0.9906576149673486,0.9848684729809667,0.9952691724247382,0.9946779266286222,0.9975442776622838,0.9912701808821786,0.9825998936083034,0.9986405188341198,0.9912701808821786,0.9999999999999999,0.9996696753703542,0.9996696753703542,1.0,0.9992936938577595,0.9763994669601913,0.9745683331519034,0.9996696753703542,0.9642511142220594,0.9806113574038767,0.9951115886696902,0.9922559129546635,0.9821556534380591,0.9818487571983066,0.9810972958255825,0.9979468407041221,0.9786776369157411,0.9994096464860897,0.9814781246526424,0.9760985088212526,0.9825336254579157,0.9891372203059933,0.9825998936083035,0.9936056377896952,0.9929188118833814,0.9993524396876845,0.9978794682542935,0.9815725697176053,0.9972132359217826,0.9996696753703544,0.9980843408087247,0.9979468407041221,0.9979468407041221,0.9994096464860897,0.996193866059762,0.975216242092076,0.9734125823819099,0.996193866059762,0.963956619841476,0.978364054754531,0.9932655905005088,0.9891372203059933,0.9805288789373052,0.9795268658808686,0.9792499916456583,0.9943098814157377,0.9767390819736498,0.998800074365149,0.9838161346098373,0.9776607061545478,0.982882306979168,0.9880346517154575,0.982800244787352,0.9922559129546639,0.9925845666516897,0.9996090922478252,0.9996175262876134,0.980791471016423,0.9958782628640872,0.9994096464860897,0.998800074365149,0.9994096464860894,0.9994096464860894,0.998800074365149,0.9964364018826666,0.9746683208779393,0.9731031352507812,0.9994096464860894,0.9640761017511951,0.9813576255139572,0.9931966821104887,0.9894723450885727,0.9792091561586692,0.9816195252731492,0.9801437372375842,0.9964364018826666,0.9792520147646454,1
17,0.9992936938577595,0.9887239256073748,0.9838432861113059,0.9900052655324965,0.9940808564895812,0.9895331775222271,0.9975418268597259,0.9971488431974783,0.9951402161110879,0.9873589790136645,0.9876494274072805,0.9993519500454973,0.9873589790136645,0.9992936938577593,0.9992481799437749,0.9992481799437749,0.9992936938577595,1.0,0.9823489505085203,0.9807731804802882,0.9992481799437749,0.9717498180317864,0.9861190168004544,0.9975692918971131,0.9952948015951641,0.9870919308976313,0.9871910520052041,0.9864132547387133,0.9995372628705382,0.9844528529731391,0.99976194738677,0.9868417958876304,0.9822746819945268,0.9877917783694445,0.9928955604785114,0.9876494274072805,0.9963815563797953,0.9958764412999198,0.9983426163874104,0.9959776442314621,0.9867876417649755,0.9986680075663297,0.9992481799437751,0.9992849482309935,0.9995372628705382,0.9995372628705382,0.99976194738677,0.9984941696905848,0.9813304098441769,0.9797728683578375,0.9984941696905848,0.9714879447146598,0.984195092588296,0.9962474360564759,0.9928955604785114,0.9857377495423548,0.9852108912369261,0.984845475947904,0.9971917438392363,0.9827818977888849,0.9996516373044418,0.9886673196565151,0.9834853230369367,0.9878625937866016,0.9921824712838379,0.9877444129434836,0.9952948015951641,0.9957339911926647,0.9994109687737862,0.9982842240568195,0.9860621123192591,0.9980747686136345,0.99976194738677,0.999651637304442,0.99976194738677,0.99976194738677,0.9996516373044418,0.9983305509292763,0.980857351586466,0.9795108383986902,0.99976194738677,0.9715628759147369,0.9867939194952202,0.9962721578857435,0.99333027298542,0.9847070971694627,0.9868534625763585,0.9856056795720722,0.9983305509292763,0.9849930664818771,1
18,0.9763994669601913,0.9992022944887795,0.9998670616306551,0.9988005529569939,0.9966758946506116,0.9990049053504929,0.9923439733122372,0.9934393848060596,0.9616055481230578,0.9403333057323104,0.9994925078285839,0.9857665384971703,0.9403333057323104,0.9763994669601913,0.9743707139584146,0.9743707139584146,0.9763994669601913,0.9823489505085203,1.0,0.9999361836027713,0.9743707139584146,0.9987005978404184,0.9995717165922001,0.9927066614867831,0.9955882187607569,0.999480034969215,0.9995486913428153,0.9997210946271295,0.9875745520619569,0.9997832112267929,0.9832377597065496,0.999591325910934,0.9999035869092615,0.999391145460379,0.9974995317276606,0.9994925078285839,0.9942600522908115,0.9951234658991315,0.9732084800602324,0.9616656052087079,0.9996517636689066,0.9895042979252915,0.9743707139584148,0.9878812372854681,0.9875745520619569,0.9875745520619569,0.9832377597065496,0.9911136847470721,0.999985109718049,0.9998867549563133,0.9911136847470721,0.9986434505722471,0.9997714712996372,0.9946565199985336,0.9974995317276608,0.999715915530567,0.9998122902740008,0.9998944079788401,0.9935751099628972,0.9998601861537484,0.984942418716527,0.9992789166597532,0.9999289804970407,0.9994468704978904,0.9979734523353139,0.9994745274982048,0.9955882187607569,0.9952899672625694,0.9804290021677513,0.9725884211413267,0.999758848461088,0.9917006919535882,0.9832377597065496,0.984942418716527,0.9832377597065496,0.9832377597065496,0.984942418716527,0.9911236651071215,0.9999684791951786,0.9998623983720537,0.9832377597065496,0.9986641089962373,0.9995728929792543,0.9947235866677782,0.997308543661558,0.9998801295435594,0.9996096892739583,0.9998225944978509,0.9911236651071215,0.9997922106676664,-1
19,0.9745683331519033,0.9987687733474412,0.9997323580595723,0.9983195536289141,0.9959885201903252,0.9986414882446435,0.9913962707167386,0.9924275122305014,0.9595425053756858,0.9375346423229676,0.9992239797466507,0.9844122526205333,0.9375346423229676,0.9745683331519034,0.9724921334006571,0.9724921334006571,0.9745683331519033,0.9807731804802882,0.9999361836027713,1.0,0.9724921334006571,0.9990339425196106,0.9992861953241117,0.991638881515551,0.9948056075602544,0.9992424570020445,0.9992819107949863,0.9994946073011708,0.9862380221821236,0.9995906957674351,0.9816776396029833,0.9992594118837089,0.9998363718199957,0.9990324125345295,0.9968953835091865,0.9992239797466508,0.9934344932496644,0.9942386526691381,0.9714742287480822,0.9593935955142969,0.9994241300287348,0.9883316578455298,0.9724921334006571,0.9865396989075079,0.9862380221821236,0.9862380221821236,0.9816776396029833,0.9899704335859907,0.999963365232559,0.9999862991481783,0.9899704335859907,0.9989852283905584,0.9995795709521762,0.9937298072966128,0.9968953835091865,0.9995413642821898,0.9996374032662155,0.9997391312553409,0.9925909903147555,0.9997438374733021,0.9834916980620722,0.9988839380435097,0.9998193248151965,0.9990945848942502,0.9973892573841764,0.9991663574961533,0.9948056075602544,0.9944411570158059,0.9788536423411186,0.9707389821420547,0.9995325685488782,0.9906010732808613,0.9816776396029833,0.9834916980620723,0.9816776396029833,0.9816776396029833,0.9834916980620722,0.989961762281404,0.9999658755763101,0.9999396779737385,0.9816776396029833,0.998998413351769,0.9992656523187124,0.993767376768338,0.9966473206929037,0.9997401115653579,0.9993467533160666,0.9996332798080939,0.9899617622814041,0.9995732343727536,-1
20,0.9996696753703544,0.982182252435811,0.9761664606494797,0.9837973725654722,0.9891919081701949,0.9832306016349232,0.9942697618613848,0.993539224300548,0.99780018449117,0.9927616295906181,0.9808595403542463,0.9978194105606893,0.9927616295906181,0.9996696753703544,1.0,1.0,0.9996696753703544,0.9992481799437748,0.9743707139584146,0.9724921334006571,1.0,0.9618701855874393,0.9789569563297021,0.994182523041856,0.9908812628414853,0.9802159857291063,0.9802685390329874,0.9793162298149641,0.9976064963174066,0.9769136938680867,0.9988093774688916,0.9798368608142823,0.974271976725281,0.9810125494360554,0.9875922082876948,0.980859540354246,0.9924716962223986,0.991656757631109,0.9992331353803406,0.9987026768500235,0.9797881529359235,0.9962149395330347,1.0,0.9972681891332634,0.9976064963174066,0.9976064963174066,0.9988093774688916,0.9956166664853231,0.9731467554074931,0.9712969387736525,0.9956166664853231,0.9615667396588964,0.976602062585351,0.9921864621335307,0.9875922082876948,0.9785335734507626,0.9778309690534056,0.9773920092756992,0.9935385570211406,0.9748880239319703,0.9983345391575922,0.9821198925170085,0.9757349367942808,0.9811090248665186,0.9866238483525125,0.9809752152818212,0.9908812628414853,0.9914597883334095,0.9990052989369352,0.9992857371629928,0.9788895213085842,0.9950267131431844,0.9988093774688916,0.9983345391575923,0.9988093774688918,0.9988093774688918,0.9983345391575922,0.9954440413570346,0.9725803227669847,0.9709746792770946,0.9988093774688918,0.9616540163348484,0.9797746392057759,0.9922031203539411,0.9881445655316821,0.9772468922667189,0.9798552699417157,0.9783224977949003,0.9954440413570345,0.9775630861956823,1
21,0.9642511142220594,0.9960759036146987,0.9982702752287018,0.9952788579620068,0.9912659530223549,0.9954713799946705,0.984805107847585,0.9864202167456112,0.9464396316631553,0.922062170894651,0.9966100742869795,0.9759637235029344,0.922062170894651,0.9642511142220594,0.9618701855874393,0.9618701855874393,0.9642511142220594,0.9717498180317864,0.9987005978404184,0.9990339425196105,0.9618701855874393,1.0,0.9973135043714569,0.9854388344878542,0.9895505514288137,0.9966289328169202,0.9969295811027035,0.9972705738769063,0.9784783885448269,0.9980065555664139,0.9727853441737849,0.9970763667900879,0.998737201648291,0.9966173405246995,0.9926382630970493,0.9966100742869792,0.9875579500343116,0.9889004302844346,0.9602883034549343,0.946696282078338,0.9970499848548096,0.9808972932884914,0.9618701855874394,0.9787972404112817,0.9784783885448269,0.9784783885448269,0.9727853441737849,0.9832322182427745,0.9989636188431313,0.9992494419101753,0.9832322182427745,0.9999993794517495,0.9980790527970795,0.988264075109322,0.9926382630970492,0.9973107276759512,0.997797799093658,0.997920594090357,0.9866940472012498,0.9985514696500111,0.974904048454022,0.9960967014903914,0.9983930031710816,0.9965624074335486,0.9934767426905933,0.9965653446589848,0.9895505514288137,0.9890999938928453,0.9691715036267831,0.9595285314396894,0.9973899904877929,0.9839065946498784,0.9727853441737849,0.9749040484540221,0.9727853441737848,0.9727853441737848,0.974904048454022,0.9831646534068447,0.9990734343655305,0.9993430448140972,0.9727853441737848,0.9999967442240659,0.9971140993045554,0.9883368618375258,0.9923188466922808,0.9978495611083114,0.9970754864761258,0.997620909125322,0.9831646534068447,0.9978734401905239,-1
22,0.9806113574038767,0.9998121352561773,0.999844369979041,0.9996310678512522,0.9979119627110069,0.9994149053756138,0.9942657631337853,0.9955270385373167,0.9664227152466559,0.9474040456111045,0.9996573045401426,0.9887241357591199,0.9474040456111045,0.9806113574038766,0.9789569563297021,0.9789569563297021,0.9806113574038767,0.9861190168004544,0.9995717165922,0.9992861953241117,0.9789569563297021,0.9973135043714569,1.0,0.9950783679093909,0.9970698746945745,0.9994163958766802,0.9998899439342565,0.9997813110572807,0.9907002880673429,0.999946447720347,0.9867463124515786,0.9999368391521892,0.9996924423738556,0.9998927314879953,0.998521051254567,0.9996573045401426,0.9958655290760392,0.9968821779393606,0.9771707745198679,0.9673133614576667,0.9997109117017601,0.991992595218443,0.9789569563297021,0.9908229850025072,0.9907002880673428,0.9907002880673428,0.9867463124515786,0.9937191935623113,0.9994522159828987,0.9991417563154968,0.9937191935623113,0.9972345772269802,0.9999351838047695,0.9966513723525628,0.9985210512545674,0.9995004051613456,0.999897372607436,0.9997703673208044,0.9957525127414547,0.9998084172799538,0.9881297548992753,0.9996832851225887,0.9997689545434506,0.9998283761472004,0.9989324377977269,0.9997335557337262,0.9970698746945745,0.9969287359981834,0.9839581870286246,0.9768268921303743,0.9998070535848606,0.993984339213627,0.9867463124515786,0.9881297548992753,0.9867463124515787,0.9867463124515787,0.9881297548992753,0.9935999023595607,0.9993879981543231,0.9991922006601747,0.9867463124515787,0.9972707340418254,0.9999359822435306,0.9966519454444916,0.9984653474626469,0.9996348539170409,0.9998635554607033,0.999786621114817,0.9935999023595607,0.9999179413626721,-1
23,0.9951115886696902,0.9965453453854209,0.9935795082823919,0.9971576112831487,0.9991063348076678,0.996905667886479,0.9995837182656636,0.9998919243059017,0.9868145188140317,0.974179160207545,0.9958812863953315,0.998559181034421,0.974179160207545,0.9951115886696902,0.9941825230418558,0.9941825230418558,0.9951115886696902,0.9975692918971131,0.9927066614867831,0.991638881515551,0.9941825230418558,0.9854388344878542,0.9950783679093909,1.0,0.9994945606193146,0.9955273153437382,0.9956079069037042,0.9951684530043998,0.9991764623415252,0.9940811117009615,0.9978840896963547,0.9954778328326369,0.9925922266845777,0.9959575580962,0.9986412375539131,0.9958812863953315,0.9995433763683389,0.9996828759890938,0.9931002623484674,0.9874627329834479,0.9953893217538259,0.9994683280173703,0.9941825230418562,0.9992558361389814,0.9991764623415252,0.9991764623415252,0.9978840896963547,0.9997980976094324,0.9920494928270381,0.9909831484511362,0.9997980976094324,0.9852508332660015,0.9939080569028526,0.9998466750088705,0.9986412375539131,0.9947485267692228,0.9944402274054888,0.9942315168120816,0.9998613019900667,0.9930298332183716,0.9983904407478775,0.9964730957637803,0.993431997029543,0.9960952736219405,0.9983163150834589,0.9960409053754745,0.9994945606193146,0.9996238870439772,0.9966706910059345,0.9931161205307848,0.9950614879462124,0.9998262485901436,0.9978840896963547,0.9983904407478775,0.9978840896963549,0.9978840896963549,0.9983904407478775,0.9998143929202523,0.991740735421767,0.9908676588197525,0.9978840896963549,0.9853406308817927,0.9953857597738524,0.9997442013670583,0.9988122000468601,0.994182467188529,0.9954760276157281,0.9946903025436912,0.9998143929202523,0.9943142032297767,1
24,0.9922559129546635,0.9982047187066928,0.9960735249780552,0.9985789736021554,0.9999227561308289,0.9987288974540806,0.9994713074187872,0.9997066895401906,0.9829527833134794,0.9677287244506174,0.9980170745454043,0.9971878651699206,0.9677287244506174,0.9922559129546635,0.9908812628414853,0.9908812628414853,0.9922559129546635,0.9952948015951641,0.9955882187607569,0.9948056075602544,0.9908812628414853,0.9895505514288137,0.9970698746945745,0.9994945606193145,1.0,0.997876161361701,0.9976342654264674,0.9974580667213582,0.9977099574400975,0.9963786720816471,0.9959154893931184,0.9974651732736926,0.9953149494016917,0.9977832980498211,0.9997290356646771,0.9980170745454043,0.9998371868846573,0.9999088586274534,0.9903514608501675,0.9828204221540742,0.997659660108943,0.9986952186049369,0.9908812628414855,0.9980000168718998,0.9977099574400977,0.9977099574400977,0.9959154893931184,0.9989823069488354,0.9950644084932483,0.9942707416526322,0.9989823069488354,0.9893898712856952,0.9962163115356611,0.999809637143553,0.9997290356646771,0.9972964849510646,0.9967806385198191,0.9967538200769694,0.9995799056824973,0.9955856507513859,0.9967074802821634,0.9983346988712347,0.9960618564607961,0.9980363471227116,0.9994714185821516,0.9980908958205595,1.0,0.9999162663665808,0.9945689190666648,0.9901050290153978,0.997376895286815,0.9992977307326961,0.9959154893931184,0.9967074802821634,0.9959154893931186,0.9959154893931186,0.9967074802821634,0.9991425932891395,0.9948162928868295,0.9940958880519531,0.9959154893931186,0.9894637012901059,0.9973816010791268,0.9997404009659971,0.9997165236927366,0.9967977805358005,0.9975964751030372,0.997101415901736,0.9991425932891397,0.9966013426545193,1
25,0.9821556534380591,0.9995929644695273,0.9994022765306643,0.9994095985854433,0.9985897529132747,0.999841559626525,0.9955907977148732,0.9961896461128463,0.9694650381943632,0.9495373663463634,0.9999381384502359,0.9903025625200819,0.9495373663463634,0.9821556534380591,0.9802159857291061,0.9802159857291061,0.9821556534380591,0.9870919308976313,0.999480034969215,0.9992424570020445,0.9802159857291061,0.9966289328169202,0.9994163958766802,0.9955273153437383,0.9978761613617012,1.0,0.9997136083041288,0.9998749773845172,0.9914476954595776,0.9993804342600714,0.9879984387510793,0.9996343644812681,0.9991931858634816,0.9995755491990103,0.9990865814704404,0.9999381384502359,0.9970026903226876,0.9974084472209053,0.9797065228014679,0.9689453074770638,0.9999289079388441,0.9933255263107016,0.9802159857291063,0.9918398329388234,0.9914476954595776,0.9914476954595776,0.9879984387510793,0.9942847612639364,0.9992995020839124,0.9990310945530594,0.9942847612639364,0.9965382917797484,0.9993001508018456,0.9969717114688045,0.9990865814704404,0.9999613423650867,0.9996270985970107,0.9997649747386487,0.9961685949918776,0.9991941566052668,0.9895017724248781,0.9998122933767375,0.9994937958488013,0.9997843775437004,0.9992749359307291,0.9999000918806227,0.9978761613617012,0.9975851710788876,0.9858355928469165,0.9790752649513302,0.9998632627590636,0.9949386961301078,0.9879984387510793,0.9895017724248782,0.9879984387510794,0.9879984387510794,0.9895017724248781,0.9944236341692184,0.9992075190742635,0.998882041999522,0.9879984387510794,0.9965724480484335,0.9995785306040529,0.9970161576377585,0.9988991902741245,0.9998486002742969,0.9997580684431482,0.9998285752742194,0.9944236341692185,0.9994915179638793,-1
26,0.9818487571983066,0.9998823199056148,0.9997930182471148,0.9997795728157912,0.9983932265420572,0.9997501191348765,0.9951919237912111,0.9961292530525077,0.9684775131581536,0.9494451576508042,0.9998965666089457,0.9897878989129839,0.9494451576508042,0.9818487571983066,0.9802685390329874,0.9802685390329874,0.9818487571983066,0.9871910520052041,0.9995486913428153,0.9992819107949862,0.9802685390329874,0.9969295811027035,0.9998899439342566,0.9956079069037042,0.9976342654264675,0.9997136083041286,1.0,0.9999341174476847,0.9915832487678782,0.9998047412970936,0.9877733754339542,0.9999367472690797,0.9995868185437689,0.9999515899734382,0.9989296864793134,0.9998965666089457,0.9966681367423926,0.9973860537458313,0.9788927791872557,0.9689365770248436,0.9999088229909198,0.992897613221247,0.9802685390329876,0.9916805608978251,0.9915832487678782,0.9915832487678782,0.9877733754339542,0.9944495200026048,0.9993900792641688,0.9990953600350407,0.9944495200026048,0.9968425715152495,0.9997684968170928,0.9970813747234811,0.9989296864793136,0.999727309596636,0.999927762159443,0.9998548822113501,0.9963572484544612,0.9996183439350947,0.9891814841638209,0.9998750744363434,0.9997221353986915,0.9999205889305208,0.999267587965231,0.9998840139563682,0.9976342654264675,0.9974825210737394,0.9852152458317298,0.9783237361740722,0.999886111383674,0.9947455051449413,0.9877733754339542,0.9891814841638211,0.9877733754339542,0.9877733754339542,0.9891814841638209,0.9943182929132016,0.9993080682515356,0.9990502824829097,0.9877733754339542,0.9968613746783428,0.9999570999425446,0.997144112905427,0.9988641239341461,0.9997524998197345,0.9999452460606035,0.9999037779593307,0.9943182929132018,0.9998743853068648,-1
